segment_id,stroke_id,segment_type,point_index,x,y,z,rx,ry,rz,speed_mm_s,arc_enabled,voltage,current,tag
cd8ff02a,b879c778,travel,0,44.6467,18.1667,115,-180,0,-135,80,0,0,0,travel
cd8ff02a,b879c778,travel,1,44.6467,18.1667,115,-180,0,-135,80,0,0,0,travel
28b945b7,b879c778,lead_in,0,44.6467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,1,44.1467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,2,43.6467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,3,43.1467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,4,42.6467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,5,42.1467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
28b945b7,b879c778,lead_in,6,41.6467,18.1667,105,-180,0,-135,30,1,24,150,lead_in
cadf00d9,b879c778,weld,0,44.6467,18.1667,105,-180,0,-135,30,1,24,150,weld
cadf00d9,b879c778,weld,1,60.6867,18.1667,105,-180,0,-135,30,1,24,150,weld
7ff61ce3,b879c778,lead_out,0,60.6867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,1,61.1867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,2,61.6867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,3,62.1867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,4,62.6867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,5,63.1867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
7ff61ce3,b879c778,lead_out,6,63.6867,18.1667,105,-180,0,-135,30,1,24,150,lead_out
3755d8c5,b879c778,retreat,0,60.6867,18.1667,115,-180,0,-135,80,0,0,0,retreat
3755d8c5,b879c778,retreat,1,60.6867,18.1667,115,-180,0,-135,80,0,0,0,retreat
03472428,f72e5546,travel,0,52.6667,38.3333,115,-180,0,-135,80,0,0,0,travel
03472428,f72e5546,travel,1,52.6667,38.3333,115,-180,0,-135,80,0,0,0,travel
83fa6946,f72e5546,lead_in,0,52.6667,38.3333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,1,52.6667,37.8333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,2,52.6667,37.3333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,3,52.6667,36.8333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,4,52.6667,36.3333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,5,52.6667,35.8333,105,-180,0,-135,30,1,24,150,lead_in
83fa6946,f72e5546,lead_in,6,52.6667,35.3333,105,-180,0,-135,30,1,24,150,lead_in
63b01641,f72e5546,weld,0,52.6667,38.3333,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,1,52.6667,39.7121,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,2,52.6667,41.0909,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,3,52.6667,42.4697,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,4,52.6667,43.8485,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,5,52.6667,45.2273,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,6,52.6667,46.6061,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,7,52.6667,47.9848,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,8,52.6667,49.3636,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,9,52.6667,50.7424,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,10,52.6667,52.1212,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,11,52.6667,53.5,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,12,52.6667,54.8788,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,13,52.6667,56.2576,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,14,52.6667,57.6364,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,15,52.6667,59.0152,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,16,52.6667,60.3939,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,17,52.6667,61.7727,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,18,52.6667,63.1515,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,19,52.6667,64.5303,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,20,52.6667,65.9091,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,21,52.6667,67.2879,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,22,52.6667,68.6667,105,-180,0,-135,30,1,24,150,weld
63b01641,f72e5546,weld,23,52.6667,70.0455,105,-180,0,-135,30,1,24,150,weld
