segment_id,stroke_id,segment_type,point_index,x,y,z,rx,ry,rz,speed_mm_s,arc_enabled,voltage,current,tag
aba6f358,g1,travel,0,0,0,115,-180,0,-135,80,0,0,0,travel
aba6f358,g1,travel,1,0,0,115,-180,0,-135,80,0,0,0,travel
70ee51e6,g1,lead_in,0,0,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,1,-0.5,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,2,-1,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,3,-1.5,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,4,-2,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,5,-2.5,0,105,-180,0,-135,30,1,22,140,lead_in
70ee51e6,g1,lead_in,6,-3,0,105,-180,0,-135,30,1,22,140,lead_in
be1c4bef,g1,weld,0,0,0,105,-180,0,-135,30,1,22,140,weld
be1c4bef,g1,weld,1,10,0,105,-180,0,-135,30,1,22,140,weld
be1c4bef,g1,weld,2,20,5,105,-180,0,-135,30,1,22,140,weld
be1c4bef,g1,weld,3,30,5,105,-180,0,-135,30,1,22,140,weld
6027e2ac,g1,lead_out,0,30,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,1,30.5,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,2,31,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,3,31.5,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,4,32,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,5,32.5,5,105,-180,0,-135,30,1,22,140,lead_out
6027e2ac,g1,lead_out,6,33,5,105,-180,0,-135,30,1,22,140,lead_out
66c65b6a,g1,retreat,0,30,5,115,-180,0,-135,80,0,0,0,retreat
66c65b6a,g1,retreat,1,30,5,115,-180,0,-135,80,0,0,0,retreat
