segment_id,stroke_id,segment_type,point_index,x,y,z,rx,ry,rz,speed_mm_s,arc_enabled,voltage,current,tag
178832ff,5ff3c288,travel,0,82,87.5,115,-180,0,-135,80,0,0,0,travel
178832ff,5ff3c288,travel,1,82,87.5,115,-180,0,-135,80,0,0,0,travel
558e9809,5ff3c288,lead_in,0,82,87.5,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,1,82.3029,87.8978,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,2,82.6058,88.2956,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,3,82.9087,88.6934,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,4,83.2116,89.0912,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,5,83.5146,89.489,105,-180,0,-135,30,1,24,150,lead_in
558e9809,5ff3c288,lead_in,6,83.8175,89.8868,105,-180,0,-135,30,1,24,150,lead_in
08295586,5ff3c288,weld,0,82,87.5,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,1,81.407,86.7212,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,2,80.8139,85.9424,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,3,80.2209,85.1636,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,4,79.6279,84.3848,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,5,79.0349,83.606,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,6,78.4418,82.8272,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,7,77.8488,82.0484,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,8,77.2558,81.2696,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,9,76.6627,80.4908,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,10,76.0697,79.712,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,11,75.4767,78.9332,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,12,74.8837,78.1544,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,13,74.2906,77.3756,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,14,73.6976,76.5969,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,15,73.1046,75.8181,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,16,72.5115,75.0393,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,17,71.9185,74.2605,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,18,71.3255,73.4817,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,19,70.7325,72.7029,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,20,70.1394,71.9241,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,21,69.5464,71.1453,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,22,68.9534,70.3665,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,23,68.3603,69.5877,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,24,67.7673,68.8089,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,25,67.1743,68.0301,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,26,66.5813,67.2513,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,27,65.9882,66.4725,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,28,65.3952,65.6937,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,29,64.8022,64.9149,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,30,64.2091,64.1361,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,31,63.6161,63.3573,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,32,63.0231,62.5785,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,33,62.4301,61.7997,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,34,61.837,61.0209,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,35,61.244,60.2421,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,36,60.651,59.4633,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,37,60.0579,58.6845,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,38,59.4649,57.9057,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,39,58.8719,57.1269,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,40,58.2789,56.3481,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,41,57.6858,55.5693,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,42,57.0928,54.7906,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,43,56.4998,54.0118,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,44,55.9067,53.233,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,45,55.3137,52.4542,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,46,54.7207,51.6754,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,47,54.1277,50.8966,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,48,53.5346,50.1178,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,49,52.9416,49.339,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,50,52.3486,48.5602,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,51,51.7556,47.7814,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,52,51.1625,47.0026,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,53,50.5695,46.2238,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,54,49.9765,45.445,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,55,49.3834,44.6662,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,56,48.7904,43.8874,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,57,48.1974,43.1086,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,58,47.6044,42.3298,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,59,47.0113,41.551,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,60,46.4183,40.7722,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,61,45.8253,39.9934,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,62,45.2322,39.2146,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,63,44.6392,38.4358,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,64,44.0462,37.657,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,65,43.4532,36.8782,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,66,42.8601,36.0994,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,67,42.2671,35.3206,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,68,41.6741,34.5418,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,69,41.081,33.7631,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,70,40.488,32.9843,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,71,39.895,32.2055,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,72,39.302,31.4267,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,73,38.7089,30.6479,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,74,38.1159,29.8691,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,75,37.5229,29.0903,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,76,36.9298,28.3115,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,77,36.3368,27.5327,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,78,35.7438,26.7539,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,79,35.1508,25.9751,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,80,34.5577,25.1963,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,81,33.9647,24.4175,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,82,33.3717,23.6387,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,83,32.7786,22.8599,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,84,32.1856,22.0811,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,85,31.5926,21.3023,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,86,30.9996,20.5235,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,87,30.4065,19.7447,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,88,29.8135,18.9659,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,89,29.2205,18.1871,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,90,28.6274,17.4083,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,91,28.0344,16.6295,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,92,27.4414,15.8507,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,93,26.8484,15.0719,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,94,27.8226,14.8427,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,95,29.489,14.8561,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,96,31.1555,14.8695,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,97,32.8219,14.883,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,98,34.4884,14.8964,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,99,36.1548,14.9099,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,100,37.8213,14.9233,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,101,39.4877,14.9367,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,102,41.1542,14.9502,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,103,42.8206,14.9636,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,104,44.4871,14.977,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,105,46.1535,14.9905,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,106,47.4983,15.2289,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,107,48.0634,16.0129,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,108,48.6284,16.7969,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,109,49.1934,17.5809,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,110,49.7585,18.3649,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,111,50.3235,19.1488,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,112,50.8885,19.9328,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,113,51.4536,20.7168,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,114,52.0186,21.5008,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,115,52.5836,22.2848,105,-180,0,-135,30,1,24,150,weld
08295586,5ff3c288,weld,116,53.1487,23.0688,105,-180,0,-135,30,1,24,150,weld
