segment_id,stroke_id,segment_type,point_index,x,y,z,rx,ry,rz,speed_mm_s,arc_enabled,voltage,current,tag
bd7dc624,e3ada489,travel,0,44.6467,81.8333,115,-180,0,-135,80,0,0,0,travel
bd7dc624,e3ada489,travel,1,44.6467,81.8333,115,-180,0,-135,80,0,0,0,travel
e42a5624,e3ada489,lead_in,0,44.6467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,1,44.1467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,2,43.6467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,3,43.1467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,4,42.6467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,5,42.1467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
e42a5624,e3ada489,lead_in,6,41.6467,81.8333,105,-180,0,-135,30,1,24,150,lead_in
06e14553,e3ada489,weld,0,44.6467,81.8333,105,-180,0,-135,30,1,24,150,weld
06e14553,e3ada489,weld,1,60.6867,81.8333,105,-180,0,-135,30,1,24,150,weld
3b76bafd,e3ada489,lead_out,0,60.6867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,1,61.1867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,2,61.6867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,3,62.1867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,4,62.6867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,5,63.1867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
3b76bafd,e3ada489,lead_out,6,63.6867,81.8333,105,-180,0,-135,30,1,24,150,lead_out
ae5a53a3,e3ada489,retreat,0,60.6867,81.8333,115,-180,0,-135,80,0,0,0,retreat
ae5a53a3,e3ada489,retreat,1,60.6867,81.8333,115,-180,0,-135,80,0,0,0,retreat
08727623,6b731ca5,travel,0,52.6667,61.6667,115,-180,0,-135,80,0,0,0,travel
08727623,6b731ca5,travel,1,52.6667,61.6667,115,-180,0,-135,80,0,0,0,travel
a51277d7,6b731ca5,lead_in,0,52.6667,61.6667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,1,52.6667,62.1667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,2,52.6667,62.6667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,3,52.6667,63.1667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,4,52.6667,63.6667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,5,52.6667,64.1667,105,-180,0,-135,30,1,24,150,lead_in
a51277d7,6b731ca5,lead_in,6,52.6667,64.6667,105,-180,0,-135,30,1,24,150,lead_in
68a72c6e,6b731ca5,weld,0,52.6667,61.6667,105,-180,0,-135,30,1,24,150,weld
68a72c6e,6b731ca5,weld,1,52.6667,60.2879,105,-180,0,-135,30,1,24,150,weld
68a72c6e,6b731ca5,weld,2,52.6667,58.9091,105,-180,0,-135,30,1,24,150,weld
68a72c6e,6b731ca5,weld,3,52.6667,57.5303,105,-180,0,-135,30,1,24,150,weld
68a72c6e,6b731ca5,weld,4,52.6667,56.1515,105,-180,0,-135,30,1,24,150,weld
